,State,Account Length,Area Code,Int'l Plan,VMail Plan,VMail Message,Day Mins,Day Calls,Eve Mins,Eve Calls,Night Mins,Night Calls,Intl Mins,Intl Calls,CustServ Calls
2914,KS,65,415,no,yes,34,208.8,119,142.1,106,214.6,87,12.5,4,4
2915,WY,58,510,no,no,0,210.1,126,248.9,108,158.6,88,14.4,2,4
2916,OK,104,415,no,no,0,113.6,87,158.6,98,187.7,87,10.5,6,2
2917,UT,44,415,no,no,0,202.6,89,163.0,96,268.1,151,8.3,3,0
2918,MA,58,408,no,no,0,174.4,112,265.8,122,182.4,87,0.0,0,4
2919,UT,108,415,no,no,0,210.6,117,164.2,103,201.4,68,9.4,5,0
2920,MN,132,510,no,no,0,121.5,88,253.0,124,195.7,120,10.7,4,1
2921,NE,80,415,no,no,0,127.8,67,181.6,112,197.3,63,15.9,2,2
2922,OH,162,415,no,no,0,135.2,98,242.0,107,246.9,96,10.2,2,2
2923,KY,110,510,no,no,0,99.4,62,275.0,86,212.1,94,16.7,3,2
2924,WA,96,415,no,no,0,276.9,105,246.9,94,254.4,107,10.3,3,1
2925,NY,168,408,no,no,0,163.4,134,240.1,87,164.0,147,11.6,2,2
2926,IN,72,510,no,no,0,287.4,116,235.3,126,292.1,114,5.0,3,4
2927,CO,125,408,no,yes,23,120.5,104,227.8,115,158.5,100,10.2,3,1
2928,DC,170,510,no,no,0,184.1,106,204.9,70,224.3,133,9.8,3,2
2929,AK,71,510,no,no,0,185.0,84,232.5,129,191.1,82,14.9,4,3
2930,SC,124,415,no,no,0,160.9,109,144.2,152,120.4,97,12.9,12,1
2931,KS,68,415,no,no,0,207.6,68,251.6,123,191.6,100,10.9,6,2
2932,UT,97,415,no,no,0,209.2,134,0.0,0,175.4,94,11.8,6,1
2933,IL,98,510,yes,no,0,158.4,71,306.6,66,144.2,93,2.1,4,1
2934,DC,24,408,no,no,0,149.0,73,131.0,81,238.6,69,8.6,3,2
2935,DC,136,510,no,no,0,204.5,63,208.8,95,224.0,119,9.8,2,0
2936,OK,44,408,no,no,0,288.8,86,175.9,87,215.4,106,9.5,2,0
2937,KY,96,415,no,yes,40,108.6,90,206.4,154,126.3,118,13.4,4,0
2938,NE,31,415,no,no,0,97.5,129,260.4,78,88.7,100,7.0,5,1
2939,AL,72,415,no,no,0,166.5,102,261.0,103,262.7,85,13.3,5,0
2940,HI,24,415,no,no,0,156.2,104,90.0,101,205.1,116,7.3,5,1
2941,SC,112,415,no,yes,31,225.2,89,256.8,117,249.7,87,11.5,1,4
2942,GA,117,415,yes,no,0,287.4,118,259.6,84,153.2,86,10.0,3,1
2943,KS,137,415,no,yes,19,175.3,96,241.3,146,211.4,109,7.8,2,0
2944,PA,136,408,no,no,0,102.1,75,219.5,97,73.7,92,9.8,5,0
2945,UT,95,415,no,no,0,157.9,103,259.6,90,230.0,117,14.0,2,0
2946,OR,82,415,no,yes,19,146.5,73,246.4,65,199.0,114,4.1,4,1
2947,ND,145,415,no,no,0,245.8,116,286.7,91,240.7,115,9.0,13,1
2948,KY,56,415,yes,no,0,177.7,114,215.6,110,236.7,67,10.5,5,1
2949,MN,155,408,yes,no,0,250.8,146,152.5,105,148.1,104,10.0,5,2
2950,OH,133,408,no,no,0,117.8,100,199.2,105,244.1,119,11.8,4,0
2951,TX,53,415,no,no,0,119.7,113,189.7,84,256.2,108,12.9,7,2
2952,WY,123,415,no,no,0,242.2,87,226.1,101,268.6,121,8.2,3,5
2953,GA,136,415,no,no,0,163.4,83,249.3,119,249.7,90,9.8,4,7
2954,TX,57,415,no,no,0,161.0,113,208.0,134,208.1,81,8.4,4,3
2955,WV,62,408,no,no,0,128.7,111,169.5,104,193.6,97,10.3,5,1
2956,NM,112,415,no,no,0,81.6,94,268.1,112,140.8,75,8.6,18,1
2957,MI,55,415,no,yes,20,207.7,91,199.7,113,216.5,110,7.3,1,1
2958,NC,95,408,no,no,0,128.6,115,216.2,88,255.3,96,6.3,2,6
2959,NY,125,415,no,no,0,233.3,65,209.8,93,210.6,109,9.1,4,1
2960,TX,1,415,no,no,0,182.1,106,134.9,106,152.3,75,10.0,3,5
2961,KY,98,415,no,yes,36,168.0,81,163.2,125,172.7,120,8.0,2,6
2962,SD,105,415,no,no,0,251.6,88,175.1,103,184.4,112,5.4,5,1
2963,ID,113,415,no,yes,30,183.8,102,183.4,123,235.0,52,11.6,7,0
2964,OR,99,408,no,no,0,256.4,44,214.5,105,233.7,75,7.9,1,3
2965,WI,103,415,no,no,0,180.2,134,97.7,85,181.7,134,8.4,3,1
2966,WV,177,408,no,no,0,227.8,81,161.8,97,217.0,106,8.0,5,1
2967,SC,149,415,no,yes,20,147.8,132,276.8,94,149.9,110,10.2,6,0
2968,CT,160,415,no,no,0,234.9,136,270.8,134,219.3,101,13.9,2,1
2969,NV,116,408,no,no,0,110.9,54,213.4,82,186.2,116,7.9,2,2
2970,ND,90,415,no,yes,22,124.5,94,231.7,90,222.2,108,6.4,12,1
2971,MI,148,415,yes,no,0,233.5,81,187.7,71,122.3,97,9.6,2,0
2972,MT,147,415,no,yes,35,197.3,134,141.1,99,212.1,90,10.1,4,2
2973,NE,95,510,no,no,0,58.2,96,202.1,126,210.5,97,10.4,5,0
2974,UT,201,510,no,no,0,212.7,72,225.2,90,195.1,99,7.0,6,1
2975,WV,80,415,no,no,0,151.5,89,131.7,78,235.3,131,11.8,4,0
2976,AR,122,415,yes,no,0,146.3,117,218.7,93,236.0,97,11.5,5,1
2977,MT,132,408,no,no,0,195.1,100,148.8,95,224.5,117,6.7,2,0
2978,UT,83,510,no,no,0,208.9,71,214.8,92,247.9,108,13.0,5,1
2979,HI,99,408,no,no,0,135.7,107,208.4,103,209.0,95,8.8,3,7
2980,KS,84,415,no,no,0,225.9,86,275.6,105,201.4,108,14.3,3,3
2981,NY,46,415,no,no,0,122.2,67,167.2,62,194.8,98,9.7,6,1
2982,OH,87,510,no,no,0,153.3,106,224.5,117,273.4,152,8.9,5,2
2983,HI,150,415,no,no,0,214.0,117,192.4,89,242.6,99,7.9,4,1
2984,KS,73,408,no,no,0,194.8,112,167.2,85,100.3,61,10.8,6,1
2985,IN,7,415,no,no,0,206.7,87,281.1,83,158.5,77,11.0,5,3
2986,OR,89,415,no,yes,12,188.0,105,151.3,107,201.9,132,10.5,3,2
2987,NY,131,408,yes,no,0,122.3,83,118.8,94,147.9,95,13.7,3,3
2988,VA,105,415,no,no,0,259.3,96,175.2,97,222.4,36,12.0,5,3
2989,MI,108,408,yes,no,0,115.1,114,211.3,70,136.1,85,13.8,3,2
2990,ID,47,415,no,yes,28,172.9,109,137.6,94,203.8,109,8.3,6,1
2991,MO,101,415,yes,no,0,156.4,116,130.4,114,207.3,109,7.3,5,1
2992,AL,182,415,no,yes,24,128.1,104,143.4,127,191.0,98,11.6,3,1
2993,OR,161,408,no,no,0,196.6,73,170.2,79,194.3,79,12.5,3,1
2994,VT,128,408,no,no,0,227.9,130,302.6,71,191.5,82,5.5,7,1
2995,AZ,69,415,no,yes,31,194.9,63,191.6,90,153.0,129,13.2,2,2
2996,VA,113,408,no,yes,34,44.9,63,134.2,82,168.4,118,13.3,3,1
2997,PA,87,408,no,yes,30,262.8,114,215.8,130,154.8,88,7.8,2,0
2998,CO,71,415,no,no,0,211.2,70,252.7,122,225.8,104,12.3,3,0
2999,KY,76,415,no,no,0,204.0,69,225.1,110,240.3,85,9.6,5,1
3000,NJ,87,510,no,no,0,223.2,109,127.5,86,289.3,83,14.5,4,3
3001,IL,117,408,no,no,0,119.0,82,187.5,108,189.3,97,11.5,3,1
3002,WA,177,415,no,no,0,266.1,91,225.2,79,224.7,58,8.9,8,3
3003,WV,95,415,no,no,0,134.4,104,152.4,95,236.5,80,9.4,3,1
3004,RI,76,415,no,no,0,171.1,78,257.2,83,91.6,92,16.2,3,1
3005,OH,66,415,no,no,0,170.5,103,254.3,77,197.3,138,10.5,2,2
3006,MO,110,415,no,no,0,178.5,124,146.9,141,217.1,102,9.9,7,1
3007,MD,204,510,no,no,0,205.2,145,154.8,95,191.4,77,14.1,5,3
3008,OH,32,415,no,yes,31,232.8,97,183.5,111,206.8,111,13.0,2,0
3009,VA,133,408,no,yes,39,239.9,107,253.8,77,128.7,85,6.7,3,5
3010,FL,185,408,no,no,0,55.6,97,288.7,83,111.2,110,12.1,3,2
3011,CO,103,415,no,yes,37,153.5,78,241.9,108,244.7,110,10.6,3,1
3012,NY,91,510,no,no,0,109.8,100,189.6,104,206.7,85,11.1,3,1
3013,WV,131,415,no,no,0,196.1,89,185.5,87,250.0,132,5.2,6,2
3014,LA,153,510,no,no,0,166.8,127,143.5,121,210.7,130,11.8,4,0
3015,MA,132,415,no,yes,25,113.2,96,269.9,107,229.1,87,7.1,7,2
3016,UT,148,510,no,no,0,203.0,92,150.9,125,245.5,131,14.6,9,1
3017,AL,141,408,no,no,0,242.8,90,234.1,80,211.5,104,6.0,3,5
3018,ME,105,415,no,no,0,156.5,102,140.2,134,227.4,111,12.2,2,2
3019,TX,169,408,no,no,0,266.7,105,158.2,88,287.7,111,13.8,3,3
3020,ND,127,415,no,yes,23,182.0,80,216.1,85,156.9,82,9.8,4,1
3021,CO,57,415,no,no,0,85.9,92,193.9,127,231.5,93,10.1,2,0
3022,LA,123,415,no,yes,33,146.6,87,114.8,59,220.4,99,2.9,7,0
3023,MT,103,510,no,yes,35,110.5,101,208.3,81,87.4,77,13.9,2,4
3024,OR,101,415,no,no,0,118.6,89,199.6,97,53.3,61,11.5,5,1
3025,NH,123,415,no,yes,22,197.6,105,80.0,86,120.8,82,15.6,12,2
3026,NE,78,510,no,yes,32,210.3,116,192.2,83,246.1,92,10.8,4,6
3027,WV,101,415,no,yes,28,220.3,96,285.8,72,203.0,111,9.4,6,4
3028,NV,129,415,no,no,0,150.0,98,232.4,101,261.2,123,12.5,6,1
3029,MA,67,415,no,yes,34,161.7,114,207.6,115,205.7,114,9.2,4,0
3030,MI,37,415,no,no,0,191.4,116,167.4,99,216.5,112,14.0,5,3
3031,KY,64,415,yes,no,0,146.7,83,148.3,91,238.6,69,12.5,3,3
3032,WV,173,510,no,no,0,109.4,103,101.3,111,167.3,106,7.8,7,1
3033,KY,135,510,no,no,0,144.1,115,249.8,68,211.4,82,13.6,3,1
3034,NJ,75,415,no,yes,42,248.9,93,170.8,108,104.5,91,11.2,8,1
3035,ME,88,415,no,no,0,85.7,112,221.6,70,190.6,75,11.6,3,4
3036,TX,112,415,no,no,0,214.8,112,209.7,104,164.4,97,9.4,5,3
3037,MN,113,408,no,no,0,158.9,137,242.8,109,247.8,97,6.5,4,0
3038,VA,121,510,no,yes,28,110.0,94,141.5,76,237.3,87,6.4,3,2
3039,DC,70,415,no,no,0,152.8,145,183.6,102,151.8,75,10.5,2,1
3040,MD,90,415,no,no,0,145.6,103,197.1,137,294.5,83,10.5,4,0
3041,RI,39,408,no,no,0,93.3,83,199.6,114,206.2,104,6.5,4,0
3042,MA,142,408,no,no,0,216.8,134,187.8,106,138.1,108,8.3,2,0
3043,MD,176,408,no,no,0,201.9,101,154.7,78,164.4,79,9.0,2,1
3044,NM,105,408,no,no,0,146.4,81,225.1,80,230.1,117,8.5,2,1
3045,MN,57,415,no,no,0,272.7,74,224.9,85,178.2,104,10.5,3,2
3046,MI,110,510,no,no,0,18.9,92,258.4,81,109.6,74,14.8,4,1
3047,AZ,88,415,no,no,0,172.8,81,193.4,90,89.6,107,12.8,5,2
3048,AL,95,408,no,no,0,190.2,119,157.1,70,181.5,120,14.0,6,0
3049,MI,147,415,no,no,0,130.6,83,208.1,144,204.6,72,15.6,3,3
3050,SC,101,415,no,no,0,158.4,92,188.0,117,219.7,125,13.5,4,4
3051,MS,115,415,no,no,0,166.5,111,236.2,98,205.6,92,15.6,2,1
3052,MS,103,415,no,no,0,129.3,103,202.8,89,233.0,126,12.9,2,2
3053,CA,82,415,no,no,0,199.3,112,193.4,120,254.4,117,7.0,10,0
3054,MD,141,415,no,no,0,185.1,126,233.0,98,152.2,106,9.1,7,0
3055,ND,149,408,no,no,0,175.4,80,197.4,127,188.2,102,9.7,2,2
3056,IL,131,510,no,no,0,263.4,123,151.9,74,218.5,101,10.7,2,2
3057,SD,119,510,no,no,0,94.2,108,264.1,100,203.7,79,7.3,3,1
3058,AL,112,510,no,no,0,189.4,83,219.0,89,168.0,116,7.1,8,3
3059,NV,116,510,no,yes,35,118.0,103,167.2,106,205.7,102,11.8,2,2
3060,LA,94,415,no,no,0,212.1,98,189.4,89,352.2,95,8.4,5,3
3061,VA,90,408,no,no,0,222.0,93,187.0,103,282.3,124,12.4,6,2
3062,DE,114,415,no,yes,31,222.8,98,180.5,105,151.3,101,13.0,4,0
3063,CT,63,408,no,yes,25,190.0,137,116.6,76,141.5,110,12.2,2,1
3064,CO,130,408,no,no,0,271.8,129,237.2,128,210.1,91,8.7,2,4
3065,MA,122,408,no,yes,29,195.4,83,268.2,93,168.0,95,8.4,6,3
3066,OR,166,510,no,no,0,199.6,93,214.3,99,196.8,110,7.2,5,3
3067,WA,62,415,no,no,0,100.0,98,173.5,95,218.0,122,10.1,4,0
3068,SC,78,415,no,yes,21,160.6,85,223.1,79,124.0,92,9.5,1,2
3069,IN,148,415,no,yes,26,158.7,91,160.5,127,218.3,88,9.9,3,1
3070,MD,154,510,no,no,0,154.5,122,214.2,71,178.0,105,12.0,2,3
3071,NV,110,408,no,yes,34,192.3,114,129.3,114,136.3,102,6.3,12,1
3072,TX,75,415,no,no,0,305.1,106,188.0,115,235.4,116,8.5,5,0
3073,ND,84,408,no,yes,38,193.0,106,153.6,106,260.4,87,7.4,5,2
3074,WV,113,510,no,no,0,72.5,88,204.0,112,117.9,118,6.6,3,1
3075,CO,181,510,no,yes,40,105.2,61,341.3,79,165.7,97,6.3,3,2
3076,TX,51,415,no,no,0,180.5,88,134.7,102,170.7,97,10.0,3,2
3077,FL,102,408,no,yes,29,214.7,86,314.3,109,280.2,110,14.3,2,0
3078,AL,107,408,no,no,0,86.8,95,108.1,85,204.3,87,13.2,3,1
3079,WV,88,510,no,no,0,131.5,99,174.8,128,184.2,83,7.9,2,5
3080,MI,82,415,no,no,0,135.4,102,237.1,122,118.3,91,17.5,4,0
3081,NY,204,415,no,no,0,174.3,85,254.1,95,176.4,96,5.9,3,6
3082,MS,130,510,no,no,0,203.9,63,191.8,93,132.5,125,12.1,4,3
3083,MO,174,510,no,no,0,235.5,108,142.3,143,316.7,131,12.5,5,0
3084,AR,129,415,no,no,0,157.0,113,256.9,97,185.5,126,12.1,2,2
3085,MS,190,415,yes,no,0,111.9,55,223.0,124,243.2,81,10.0,7,3
3086,NY,54,510,yes,no,0,236.3,91,152.8,130,160.3,98,11.2,8,3
3087,SD,78,408,no,no,0,163.6,88,283.4,93,262.1,108,8.6,9,0
3088,AK,100,415,no,yes,29,213.6,127,175.9,82,207.2,100,8.9,3,1
3089,WV,70,510,no,yes,30,143.4,72,170.0,92,127.9,68,9.4,4,3
3090,SC,111,510,no,no,0,78.3,119,198.2,94,248.5,94,12.1,4,1
3091,VA,117,408,no,no,0,97.1,98,228.0,131,240.0,111,10.6,3,1
3092,MS,68,415,no,no,0,94.1,93,147.6,80,213.5,85,10.1,2,0
3093,SD,27,510,no,no,0,226.3,95,274.3,109,242.7,119,8.2,3,2
3094,MN,91,415,no,no,0,133.8,61,158.8,96,189.6,92,10.5,2,1
3095,AL,181,415,no,yes,27,190.3,93,249.0,127,215.7,82,10.6,4,1
3096,CO,118,415,no,yes,36,294.9,106,165.7,115,189.2,63,9.8,5,3
3097,ME,112,415,no,no,0,185.4,114,191.4,119,144.0,78,10.0,11,2
3098,GA,93,415,no,no,0,179.5,121,191.9,131,165.5,125,12.0,4,0
3099,AZ,102,408,no,no,0,158.0,94,207.9,100,190.4,120,10.1,10,0
3100,MA,93,415,no,no,0,173.0,131,190.4,108,290.0,66,10.4,2,0
3101,AZ,107,415,no,yes,32,134.2,101,211.9,145,167.6,138,8.2,5,1
3102,IN,100,415,no,yes,32,125.2,123,230.9,101,192.0,106,12.6,9,3
3103,DE,115,415,no,no,0,195.9,111,227.0,108,313.2,113,13.2,1,2
3104,WI,63,510,no,yes,13,214.2,61,181.2,88,174.0,68,10.3,2,0
3105,ME,57,415,no,no,0,221.1,101,236.7,65,252.3,137,9.5,1,0
3106,DC,119,408,no,yes,26,132.0,100,173.3,121,203.5,108,11.6,5,1
3107,GA,73,408,no,no,0,157.6,92,198.3,87,364.9,106,9.1,4,1
3108,HI,98,408,no,yes,30,110.3,71,182.4,108,183.8,88,11.0,8,2
3109,VA,139,415,yes,no,0,161.5,121,192.9,137,168.3,96,11.2,13,0
3110,NY,31,408,no,yes,28,171.8,116,240.7,125,245.5,80,10.6,7,1
3111,PA,129,510,no,yes,32,211.0,99,155.1,89,234.8,96,11.4,5,1
3112,AR,115,415,no,no,0,139.3,89,192.3,95,151.0,75,9.3,3,7
3113,HI,108,415,no,no,0,291.6,99,221.1,93,229.2,110,14.0,9,2
3114,DE,139,408,no,no,0,139.0,110,132.9,93,272.0,120,12.1,1,0
3115,WV,102,408,no,no,0,234.8,125,199.2,99,163.2,88,10.0,1,4
3116,OK,149,408,no,no,0,187.6,83,201.4,81,264.2,79,8.8,1,1
3117,OR,113,415,no,no,0,159.8,143,210.1,93,175.1,86,13.1,7,2
3118,ND,131,408,no,yes,33,177.1,100,194.0,85,253.4,124,5.2,5,1
3119,MO,83,408,no,no,0,117.9,101,160.4,92,235.3,150,11.4,10,0
3120,AR,96,415,no,yes,21,247.6,95,256.3,150,158.6,72,10.8,6,2
3121,GA,98,408,no,no,0,169.9,77,138.3,155,142.6,105,8.5,7,1
3122,TN,3,415,no,no,0,185.0,120,203.7,129,170.5,89,14.1,3,3
3123,MA,77,408,no,yes,17,204.9,84,201.0,102,219.7,97,11.3,5,0
3124,ND,75,408,no,yes,24,225.5,119,182.0,108,270.9,106,9.4,2,3
3125,IA,40,510,no,no,0,169.7,115,141.4,123,253.0,115,10.5,3,4
3126,NJ,108,415,no,no,0,239.3,102,223.4,127,251.4,104,10.6,6,0
3127,MT,100,415,no,no,0,113.3,96,197.9,89,284.5,93,11.7,2,4
3128,AL,16,415,no,no,0,161.9,100,230.1,138,148.8,78,10.2,11,3
3129,NY,115,510,no,yes,16,133.3,110,185.7,111,161.5,113,5.6,4,2
3130,PA,108,510,no,yes,25,170.7,88,109.9,113,165.7,99,8.7,1,3
3131,VT,107,510,no,no,0,189.7,76,156.1,65,244.0,91,8.3,3,5
3132,NC,161,415,no,no,0,322.3,100,230.4,135,241.5,104,7.8,5,2
3133,CT,147,415,no,no,0,124.4,74,320.9,78,157.2,126,10.4,4,2
3134,MO,107,415,no,no,0,146.9,94,114.3,111,114.5,97,11.4,5,3
3135,WV,120,510,no,no,0,192.6,123,206.4,105,283.2,93,10.8,3,1
3136,NJ,107,408,no,yes,36,96.3,83,179.6,91,166.3,121,10.3,2,1
3137,AK,58,510,no,no,0,131.9,96,167.6,107,205.9,106,14.7,5,3
3138,LA,91,408,no,no,0,147.2,121,175.2,87,136.3,80,13.3,3,2
3139,AL,13,415,no,no,0,143.1,139,239.6,88,221.7,123,7.1,5,2
3140,IN,104,408,no,no,0,280.4,127,179.4,79,150.6,77,15.2,6,5
3141,MA,93,415,no,yes,31,237.2,85,213.1,100,192.7,87,10.7,4,1
3142,DE,95,510,no,no,0,184.2,95,181.6,101,143.4,113,12.8,4,2
3143,SC,104,415,no,no,0,109.1,141,187.1,140,216.6,100,10.0,4,3
3144,NH,35,408,no,no,0,138.1,115,158.2,82,215.7,118,10.3,2,5
3145,LA,62,415,no,no,0,186.8,94,207.6,92,195.0,98,8.8,4,3
3146,MS,143,510,no,no,0,155.4,112,290.9,92,228.4,91,13.9,5,1
3147,NM,62,415,no,no,0,245.3,91,122.9,130,228.4,102,8.5,4,4
3148,WA,60,415,yes,no,0,205.9,97,277.4,117,202.0,139,11.0,2,0
3149,SC,41,510,no,no,0,207.2,138,214.1,83,193.0,105,11.9,4,1
3150,MT,34,415,no,yes,14,151.5,100,248.7,126,199.8,120,10.7,5,2
3151,ME,56,408,no,no,0,221.9,112,278.2,122,288.1,85,7.1,5,0
3152,NM,183,415,no,no,0,190.0,100,246.6,78,304.2,107,9.5,4,1
3153,AZ,94,415,no,no,0,220.8,111,156.2,67,187.9,89,10.5,4,2
3154,CT,73,415,no,yes,47,173.7,117,204.0,114,174.6,94,6.3,3,2
3155,IL,123,408,no,no,0,114.8,94,150.0,104,268.6,119,9.6,4,2
3156,IN,64,408,no,no,0,113.8,97,192.3,97,214.9,89,10.4,1,3
3157,AR,127,415,yes,no,0,143.2,60,179.5,159,171.8,122,6.2,4,4
3158,RI,33,415,no,no,0,184.4,111,203.8,110,237.4,100,9.3,5,3
3159,ND,27,415,no,no,0,227.4,67,248.0,115,61.4,109,7.8,6,1
3160,NH,123,408,no,no,0,224.0,99,210.7,80,231.9,75,2.1,5,0
3161,NV,148,510,no,no,0,216.2,95,185.7,105,300.0,143,10.0,5,2
3162,UT,81,415,no,no,0,129.9,121,230.1,105,140.5,123,13.3,3,0
3163,NC,122,510,no,yes,30,230.1,108,287.6,76,177.1,85,6.9,3,2
3164,MI,52,415,no,no,0,204.4,97,273.2,128,179.6,118,11.0,5,1
3165,WI,91,408,no,yes,44,216.6,101,173.1,98,242.1,95,9.1,3,1
3166,AR,54,415,no,no,0,247.5,85,225.4,93,244.3,132,10.2,2,2
3167,NH,152,510,no,no,0,228.1,93,136.4,106,197.3,107,9.0,2,1
3168,TX,201,415,no,no,0,225.9,110,299.1,86,251.3,81,11.2,4,1
3169,ID,78,415,no,no,0,103.5,115,117.9,102,201.0,94,12.0,3,4
3170,CT,67,415,no,no,0,115.5,70,252.2,143,208.9,91,7.5,6,0
3171,NH,100,408,no,no,0,218.8,125,148.3,102,277.8,97,9.7,6,1
3172,WY,41,510,no,no,0,223.8,67,244.8,74,223.8,156,12.3,5,3
3173,OR,133,415,no,no,0,143.8,71,184.0,131,275.5,132,12.9,4,3
3174,SC,36,408,no,yes,43,29.9,123,129.1,117,325.9,105,8.6,6,2
3175,MD,51,510,no,yes,28,276.7,121,203.7,99,246.2,88,8.3,3,0
3176,NY,122,415,no,no,0,141.4,128,146.4,70,123.0,75,8.1,4,0
3177,NM,84,408,no,yes,41,153.9,102,140.7,117,217.7,101,12.8,5,1
3178,LA,91,415,no,no,0,190.5,128,205.5,103,130.7,63,13.8,5,0
3179,UT,110,408,no,no,0,192.6,102,178.9,118,214.6,74,9.4,4,1
3180,AL,91,408,yes,no,0,151.8,115,103.6,116,156.3,86,12.2,4,1
3181,DE,121,408,no,no,0,215.6,74,192.9,98,144.0,103,10.1,4,5
3182,WV,109,415,no,no,0,180.0,100,229.0,103,139.4,105,7.8,8,3
3183,KY,95,510,no,no,0,157.3,116,197.5,77,128.2,111,8.4,4,2
3184,NC,72,415,no,no,0,196.5,88,158.6,129,269.3,118,6.8,3,0
3185,WV,73,415,no,no,0,240.3,130,162.5,83,231.9,136,11.9,3,0
3186,AZ,108,415,no,no,0,193.3,126,154.7,85,174.8,98,9.4,6,3
3187,WV,58,408,no,yes,39,211.9,40,274.4,76,210.5,139,5.4,4,1
3188,ND,148,415,yes,no,0,218.7,111,155.6,133,277.4,62,8.2,5,1
3189,WA,76,510,yes,no,0,246.8,110,206.3,63,208.4,123,13.2,5,0
3190,ID,103,415,no,no,0,174.7,151,148.0,56,168.2,109,15.8,3,6
3191,CT,87,415,no,no,0,240.0,83,134.1,106,189.1,84,9.3,2,0
3192,OK,35,510,no,yes,37,181.2,76,177.6,98,228.0,136,5.0,3,2
3193,IA,88,415,no,no,0,113.7,67,165.1,127,141.5,142,10.8,3,1
3194,NE,67,415,no,yes,41,174.7,86,160.6,93,155.3,108,13.4,1,0
3195,ID,77,510,no,yes,29,211.1,89,223.5,97,148.4,106,9.7,9,2
3196,OR,124,510,no,no,0,169.3,108,178.6,91,242.3,82,12.2,3,1
3197,SD,30,415,no,no,0,247.4,107,175.9,76,287.4,90,11.3,2,0
3198,DE,53,415,no,yes,32,131.2,63,227.4,125,178.9,105,12.8,2,2
3199,WA,152,510,no,no,0,161.4,84,163.6,88,153.2,121,11.8,5,1
3200,CT,100,510,yes,no,0,107.2,98,86.8,122,156.2,117,9.7,4,1
3201,MN,59,408,no,yes,32,211.9,120,202.9,136,213.5,95,8.8,5,1
3202,WA,143,510,no,no,0,160.4,120,285.9,104,182.5,85,6.9,4,3
3203,PA,142,510,no,yes,40,230.7,101,256.8,88,263.9,92,6.4,3,1
3204,ID,105,408,no,no,0,232.6,96,253.4,117,154.0,101,10.5,9,1
3205,MS,111,408,no,no,0,294.7,90,294.6,72,260.1,121,10.8,3,1
3206,WA,143,510,no,no,0,133.4,107,223.9,117,180.4,85,10.2,13,1
3207,DC,93,408,no,yes,22,306.2,123,189.7,83,240.3,107,11.7,2,0
3208,KY,79,415,no,no,0,236.8,135,186.4,87,126.9,112,10.4,5,2
3209,OH,68,415,yes,yes,24,125.7,92,275.9,98,214.5,108,14.2,6,3
3210,TN,93,510,yes,no,0,168.4,114,276.0,127,196.2,48,11.4,3,1
3211,ID,103,415,no,no,0,70.9,134,134.5,112,168.8,164,12.0,6,2
3212,WV,144,510,no,yes,38,105.0,86,121.8,123,221.5,122,3.7,4,0
3213,WI,93,415,no,no,0,152.1,141,215.5,107,262.4,111,12.0,7,1
3214,OK,149,510,yes,no,0,180.9,79,194.9,83,197.8,109,8.8,9,3
3215,WV,23,510,no,yes,31,156.6,84,161.5,96,294.6,107,9.4,6,1
3216,SD,221,510,no,yes,24,180.5,85,224.1,92,205.7,103,2.4,3,0
3217,KS,164,510,no,yes,30,238.8,100,230.0,121,206.3,66,13.2,8,1
3218,NC,104,415,no,yes,18,182.1,66,213.6,65,193.0,108,13.4,9,2
3219,NY,150,415,no,yes,35,139.6,72,332.8,170,213.8,105,8.8,2,2
3220,WI,184,408,no,yes,12,200.3,76,253.6,105,149.3,93,10.2,5,0
3221,SC,88,408,no,no,0,153.5,94,251.7,118,182.2,99,8.5,6,1
3222,UT,61,415,yes,yes,29,128.2,119,171.7,83,250.9,114,11.7,6,3
3223,NC,110,408,no,no,0,159.5,145,202.3,101,256.0,96,16.7,2,2
3224,IN,115,415,no,no,0,226.4,101,276.8,60,213.4,82,12.3,4,3
3225,AR,33,408,no,no,0,251.9,81,194.6,96,211.2,87,8.4,3,2
3226,ME,100,510,no,no,0,264.5,117,194.0,111,262.7,111,7.5,4,2
3227,NY,209,415,no,no,0,153.7,105,188.6,87,200.8,95,10.7,2,0
3228,OR,27,510,no,no,0,232.1,81,210.8,101,165.4,87,15.0,6,5
3229,IL,117,415,no,no,0,201.9,86,212.3,96,176.9,98,7.8,10,1
3230,MA,87,408,no,no,0,186.9,79,182.6,105,143.1,90,4.2,14,1
3231,CT,129,510,no,yes,27,196.6,89,180.6,95,245.0,83,6.6,5,1
3232,WI,142,510,no,no,0,232.1,102,168.2,110,197.3,120,9.9,3,1
3233,OK,112,415,no,no,0,166.0,79,74.6,100,247.9,74,6.3,7,0
3234,DE,75,510,no,yes,28,200.6,96,164.1,111,169.6,153,2.5,5,1
3235,AZ,97,408,no,yes,25,141.0,101,212.0,85,175.2,138,4.9,2,3
3236,AK,121,408,no,yes,34,245.0,95,216.9,66,112.4,125,7.5,8,0
3237,MI,142,415,yes,no,0,140.8,140,228.6,119,152.9,88,10.9,7,1
3238,WA,121,510,no,no,0,255.1,93,266.9,97,197.7,118,8.8,3,3
3239,SD,87,415,no,yes,33,125.0,99,235.3,81,215.3,95,10.2,7,2
3240,SD,34,408,no,no,0,180.6,65,280.4,99,292.4,105,5.0,3,1
3241,AK,177,415,yes,no,0,248.7,118,172.3,73,191.9,87,11.3,2,1
